id,capacity_mw,capacity_log_mw,plant_age,abs_latitude,latitude,longitude,age_x_capacity,fuel_group,primary_fuel,other_fuel1,owner_bucket,capacity_band,lat_band,lon_band,underperforming
4152,25.0,3.258096538021482,5.0,38.8358,38.8358,-118.3253,16.29048269010741,renewable,Geothermal,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_5,0
4153,56.0,4.04305126783455,88.0,34.4425,34.4425,-93.0262,355.7885115694404,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_7,1
4154,413.7,6.027555367252336,35.0,43.7151,43.7151,-87.7059,210.96443785383175,fossil,Coal,__NONE__,Wisconsin Power & Light Co,utility,lat_bin_4,lon_bin_7,0
4155,8.5,2.2512917986064953,55.799999999999955,40.7031,40.7031,-92.4253,125.62208236224234,fossil,Gas,Oil,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
4156,20.0,3.044522437723423,6.0,36.3906,36.3906,-114.9644,18.26713462634054,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
4157,301.5,5.7120812774708964,36.686567164178996,37.2175,37.2175,-88.8661,209.5566534331854,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,1
4158,1.9,1.0647107369924282,8.0,42.6108,42.6108,-72.4742,8.517685895939426,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
4159,105.0,4.663439094112067,4.0,35.2492,35.2492,-117.9553,18.653756376448268,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
4160,43.400000000000006,3.7932394694381792,34.45161290322608,42.512,42.512,-92.476,130.68321785032282,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,1
4161,2.4,1.2237754316221157,89.0,29.4681,29.4681,-97.4919,108.9160134143683,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_2,lon_bin_6,1
4162,1.9,1.0647107369924282,8.0,40.5161,40.5161,-74.34,8.517685895939426,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
4163,1530.0,7.333676395657684,48.5,29.75,29.75,-94.9256,355.6833051893977,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
4164,5.0,1.791759469228055,5.0,35.2608,35.2608,-81.5158,8.958797346140274,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_7,1
4165,2.4,1.2237754316221157,89.0,29.4952,29.4952,-97.6249,108.9160134143683,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_2,lon_bin_6,0
4166,94.0,4.553876891600541,19.0,40.6631,40.6631,-74.0,86.52366094041028,fossil,Gas,__NONE__,New York Power Authority,xlarge,lat_bin_4,lon_bin_8,0
4167,111.0,4.718498871295094,16.081081081081038,45.4299,45.4299,-98.494,75.87856293028577,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_6,1
4168,4.0,1.6094379124341003,3.0,41.8291,41.8291,-70.6148,4.828313737302301,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
4169,18.0,2.9444389791664403,80.0,30.2934,30.2934,-97.7844,235.55511833331522,renewable,Hydro,__NONE__,Lower Colorado River Authority,large,lat_bin_2,lon_bin_6,1
4170,97.3,4.5880240271531205,22.712230215827503,21.3,21.3,-158.0986,104.2042579404497,other,Waste,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_1,lon_bin_2,1
4171,4.0,1.6094379124341003,3.0,42.2725,42.2725,-72.2103,4.828313737302301,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
4172,4.7,1.7404661748405044,8.0,41.7989,41.7989,-70.7436,13.923729398724035,renewable,Solar,__NONE__,Ahana Renewables  LLC,small,lat_bin_4,lon_bin_8,1
4173,2.0,1.0986122886681096,7.0,42.7172,42.7172,-70.8464,7.690286020676767,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
4174,60.0,4.110873864173311,9.0,40.0011,40.0011,-95.9289,36.997864777559805,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,0
4175,453.0,6.118097198041348,54.66666666666674,41.0006,41.0006,-75.0314,334.45598015959416,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
4176,20.4,3.0633909220278057,51.0,42.3362,42.3362,-73.2355,156.2329370234181,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
4177,7.9,2.186051276738094,57.2784810126584,37.534,37.534,-79.357,125.21369654734059,other,Waste,Gas,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
4178,1.1,0.7419373447293773,30.0,40.4579,40.4579,-121.8427,22.25812034188132,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_4,0
4179,3.0,1.3862943611198906,3.0,41.6101,41.6101,-70.5986,4.1588830833596715,renewable,Solar,__NONE__,Citizens Enterprises Corporation,small,lat_bin_4,lon_bin_8,0
4180,2225.9,7.708365762791611,41.001392695089635,38.7497,38.7497,-85.035,316.05373167760297,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
4181,148.5,5.0072963928307415,11.0,47.1294,47.1294,-97.8853,55.080260321138155,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_6,0
4182,25.0,3.258096538021482,34.0,37.8741,37.8741,-120.4776,110.7752822927304,other,Waste,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_4,1
4183,8.5,2.2512917986064953,38.0,34.0969,34.0969,-118.4795,85.54908834704682,renewable,Hydro,__NONE__,Metropolitan Water District of S CA,medium,lat_bin_3,lon_bin_5,1
4184,4.7,1.7404661748405044,3.0,42.4,42.4,-72.0,5.221398524521513,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
4185,154.3,5.045358730154642,4.311082307194056,40.92,40.92,-94.6717,21.750956755016745,renewable,Wind,__NONE__,MidAmerican Energy Co,xlarge,lat_bin_4,lon_bin_6,0
4186,705.9,6.5608892131769085,3.0,42.0433,42.0433,-92.8728,19.682667639530727,fossil,Gas,__NONE__,Interstate Power and Light Co,utility,lat_bin_4,lon_bin_7,0
4187,49.0,3.912023005428146,29.0,39.1367,39.1367,-121.6398,113.44866715741624,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_4,1
4188,7.5,2.1400661634962708,6.0,43.7867,43.7867,-122.9581,12.840396980977625,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_4,1
4189,763.2,6.6388295350128,37.0,36.5278,36.5278,-78.8917,245.63669279547358,fossil,Coal,__NONE__,Duke Energy Progress - (NC),utility,lat_bin_3,lon_bin_8,1
4190,1.0,0.6931471805599453,4.0,42.539,42.539,-73.8243,2.772588722239781,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
4191,1.1,0.7419373447293773,4.0,39.518,39.518,-86.0684,2.9677493789175093,renewable,Solar,__NONE__,Hoosier Energy R E C  Inc,tiny,lat_bin_4,lon_bin_7,0
4192,16.0,2.833213344056216,50.0,39.403,39.403,-101.0382,141.6606672028108,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,1
4193,3.9,1.589235205116581,9.0,38.5739,38.5739,-121.5014,14.303116846049228,fossil,Gas,Oil,__OTHER_OWNER__,small,lat_bin_3,lon_bin_4,1
4194,2.5,1.252762968495368,2.0,37.7553,37.7553,-90.4277,2.505525936990736,renewable,Solar,__NONE__,MC Power Companies Inc,small,lat_bin_3,lon_bin_7,1
4195,3.4,1.4816045409242156,27.0,42.9375,42.9375,-73.6544,40.00332260495382,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
4196,9.7,2.3702437414678603,64.39175257731927,58.3107,58.3107,-134.4174,152.62414854853796,fossil,Oil,Hydro,__OTHER_OWNER__,medium,lat_bin_7,lon_bin_3,0
4197,3.4000000000000004,1.4816045409242156,59.764705882353155,45.4644,45.4644,-91.0836,88.54765962229462,renewable,Hydro,__NONE__,Northern States Power Co - Minnesota,small,lat_bin_5,lon_bin_7,0
4198,140.8,4.954417614098027,7.0,41.4206,41.4206,-76.0492,34.68092329868619,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,1
4199,153.3,5.038898759369115,73.7769080234832,35.7917,35.7917,-84.2431,371.7543703096188,renewable,Hydro,__NONE__,Tennessee Valley Authority,xlarge,lat_bin_3,lon_bin_7,0
4200,39.2,3.6938669956249752,30.0,38.8308,38.8308,-94.8903,110.81600986874926,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,1
4201,1.9,1.0647107369924282,2.0,40.0733,40.0733,-82.518,2.1294214739848565,renewable,Solar,__NONE__,AEP Onsite Partners,tiny,lat_bin_4,lon_bin_7,1
4202,1.6,0.9555114450274365,8.0,33.9544,33.9544,-88.9925,7.644091560219492,other,Waste,__NONE__,WM Renewable Energy LLC,tiny,lat_bin_3,lon_bin_7,0
4203,1.0,0.6931471805599453,9.0,38.3736,38.3736,-75.5353,6.238324625039508,renewable,Solar,__NONE__,Terraform Arcadia,tiny,lat_bin_3,lon_bin_8,0
4204,2.2,1.1631508098056809,32.0,46.0883,46.0883,-118.2547,37.22082591378179,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_5,lon_bin_5,0
4205,2.1,1.1314021114911006,29.0,44.5192,44.5192,-73.4648,32.810661233241916,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,1
4206,1.6,0.9555114450274365,8.0,41.29,41.29,-94.485,7.644091560219492,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
4207,192.3,5.264243386214285,21.0,44.4486,44.4486,-88.072,110.54911111049998,fossil,Gas,Oil,Wisconsin Public Service Corp,utility,lat_bin_4,lon_bin_7,0
4208,1.6,0.9555114450274365,28.0,35.7054,35.7054,-89.9689,26.75432046076822,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,1
4209,1.0,0.6931471805599453,2.0,35.7612,35.7612,-119.3444,1.3862943611198906,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
4210,1.3,0.832909122935104,12.0,39.95,39.95,-83.0158,9.994909475221249,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,1
4211,191.3,5.259056652594734,11.0,45.2968,45.2968,-93.5584,57.849623178542075,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_7,0
4212,10.0,2.3978952727983707,66.0,32.7054,32.7054,-115.031,158.26108800469245,renewable,Hydro,__NONE__,Imperial Irrigation District,medium,lat_bin_3,lon_bin_5,0
4213,1299.0,7.170119543449628,47.0,41.2706,41.2706,-73.9527,336.99561854213255,other,Nuclear,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
4214,36.5,3.624340932976365,12.394520547945149,45.8015,45.8015,-120.1672,44.92196816653425,other,Waste,__NONE__,__OTHER_OWNER__,large,lat_bin_5,lon_bin_4,1
4215,2.8,1.33500106673234,63.678571428571104,40.9505,40.9505,-102.2795,85.01096078513393,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,1
4216,7.5,2.1400661634962708,15.0,35.0583,35.0583,-118.3417,32.10099245244406,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
4217,6.9,2.066862759472976,76.69565217391323,43.6628,43.6628,-73.034,158.51938729175384,renewable,Hydro,__NONE__,Green Mountain Power Corp,medium,lat_bin_4,lon_bin_8,0
4218,3.0,1.3862943611198906,3.0,45.3003,45.3003,-92.8044,4.1588830833596715,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_5,lon_bin_7,1
4219,5.0,1.791759469228055,2.0,34.6356,34.6356,-78.9287,3.58351893845611,renewable,Solar,__NONE__,Soltage LLC,medium,lat_bin_3,lon_bin_8,1
4220,2.8,1.33500106673234,7.0,38.0981,38.0981,-75.6111,9.34500746712638,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
4221,284.3,5.653541258219454,16.0,45.8114,45.8114,-120.833,90.45666013151127,fossil,Gas,__NONE__,Puget Sound Energy Inc,utility,lat_bin_5,lon_bin_4,0
4222,5.699999999999999,1.9021075263969203,110.19298245614004,42.608,42.608,-72.5615,209.59890128594776,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
4223,1098.0,7.002155954403621,5.6666666666667425,46.8731,46.8731,-119.9703,39.67888374162105,renewable,Hydro,__NONE__,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_4,0
4224,64.0,4.174387269895637,54.0,42.2639,42.2639,-83.6422,225.41691257436437,fossil,Oil,__NONE__,DTE Electric Company,xlarge,lat_bin_4,lon_bin_7,1
4225,15.4,2.797281334830153,31.0,44.563,44.563,-69.6192,86.71572137973473,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
4226,1.6,0.9555114450274365,27.0,42.626,42.626,-112.1493,25.798809015740783,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_5,0
4227,1.3,0.832909122935104,9.0,40.5557,40.5557,-74.4084,7.496182106415936,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
4228,64.5,4.182050142641207,17.0,41.5533,41.5533,-75.4542,71.09485242490051,renewable,Wind,__NONE__,GlidePath Power Operations LLC,xlarge,lat_bin_4,lon_bin_8,0
4229,12.0,2.5649493574615367,7.0,34.1719,34.1719,-116.1525,17.954645502230758,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
4230,1.0,0.6931471805599453,3.0,44.6922,44.6922,-92.8169,2.0794415416798357,renewable,Solar,__NONE__,SoCore Energy LLC,tiny,lat_bin_4,lon_bin_7,1
4231,80.0,4.394449154672439,4.0,42.7282,42.7282,-105.8668,17.577796618689757,renewable,Wind,__NONE__,Sustainable Power Group  LLC,xlarge,lat_bin_4,lon_bin_6,1
4232,678.1,6.520768392119746,37.412181094234484,28.9913,28.9913,-95.4075,243.95616795954416,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
4233,5.0,1.791759469228055,2.0,36.3487,36.3487,-77.6315,3.58351893845611,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,1
4234,11.9,2.5572273113676265,16.974789915966767,40.8409,40.8409,-73.9414,43.408396377837995,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
4235,10.5,2.4423470353692043,11.0,43.445,43.445,-94.9803,26.86581738906125,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,0
4236,1.7000000000000002,0.9932517730102834,8.2352941176473,66.6068,66.6068,-160.0148,8.179720483614338,fossil,Oil,__NONE__,Alaska Village Elec Coop  Inc,tiny,lat_bin_8,lon_bin_1,0
4237,114.0,4.74493212836325,8.0,31.8321,31.8321,-94.9006,37.959457026906,other,Waste,Biomass,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_6,1
4238,1.5,0.9162907318741551,88.0,39.1017,39.1017,-108.3456,80.63358440492564,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_5,1
4239,10.0,2.3978952727983707,4.0,43.7968,43.7968,-117.0653,9.591581091193483,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_4,lon_bin_5,0
4240,30.0,3.4339872044851463,4.0,33.1101,33.1101,-116.0059,13.735948817940585,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
4241,1.0,0.6931471805599453,9.0,33.665,33.665,-84.3361,6.238324625039508,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,1
4242,642.2,6.466455717864757,40.0,45.6932,45.6932,-119.8088,258.6582287145903,fossil,Coal,__NONE__,Portland General Electric Co,utility,lat_bin_5,lon_bin_4,0
4243,63.0,4.1588830833596715,12.0,32.7393,32.7393,-100.7389,49.906597000316054,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,1
4244,376.0,5.932245187448011,30.6739361702123,48.4558,48.4558,-122.4358,181.9653102258294,fossil,Gas,Oil,Puget Sound Energy Inc,utility,lat_bin_5,lon_bin_4,0
4245,1.0,0.6931471805599453,35.0,43.1897,43.1897,-71.7483,24.260151319598084,renewable,Hydro,__NONE__,Green Mountain Power Corp,tiny,lat_bin_4,lon_bin_8,1
4246,5.399999999999999,1.856297990365626,12.0,40.5553,40.5553,-76.3886,22.275575884387514,other,Waste,Oil,Industrial Power Generating Company LLC,medium,lat_bin_4,lon_bin_8,1
4247,974.1,6.882540029841073,25.818499127399946,40.6322,40.6322,-74.2156,177.69685375474694,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
4248,3.5,1.5040773967762742,33.0,39.1972,39.1972,-123.1856,49.63455409361705,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_4,1
4249,5.4,1.8562979903656263,45.0,42.5131,42.5131,-70.8583,83.53340956645319,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
4250,44.2,3.8110970868381857,31.0,27.5697,27.5697,-97.8228,118.14400969198375,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_2,lon_bin_6,0
4251,2.0,1.0986122886681096,3.0,43.1727,43.1727,-76.1301,3.2958368660043287,renewable,Solar,__NONE__,Tesla Inc.,tiny,lat_bin_4,lon_bin_8,1
4252,170.99999999999997,5.147494476813453,5.0,61.4578,61.4578,-149.3514,25.737472384067264,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_7,lon_bin_2,0
4253,5.6,1.8870696490323797,33.0,34.3262,34.3262,-118.4448,62.27329841806853,fossil,Gas,Oil,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_5,0
4254,55.5,4.034240638152395,29.0,33.586,33.586,-116.0873,116.99297850641946,other,Waste,Petcoke,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
4255,188.5,5.244389024522481,10.236074270557083,31.995,31.995,-102.8283,53.68195555870653,renewable,Wind,Storage,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,1
4256,5.3,1.840549633397487,3.0,40.595,40.595,-74.225,5.521648900192461,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
4257,20.0,3.044522437723423,7.0,36.1639,36.1639,-119.6506,21.31165706406396,renewable,Solar,__NONE__,Pacific Gas & Electric Co.,large,lat_bin_3,lon_bin_4,0
4258,36.0,3.6109179126442243,51.0,40.3056,40.3056,-75.9081,184.15681354485545,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
4259,16.0,2.833213344056216,8.0,40.2639,40.2639,-74.0842,22.66570675244973,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
4260,1.6,0.9555114450274365,39.0,42.0145,42.0145,-71.5444,37.26494635607002,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
4261,430.2000000000001,6.066572019594788,29.0,40.439,40.439,-74.3444,175.93058856824885,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
4262,6.4,2.0014800002101243,96.0,45.3569,45.3569,-88.2306,192.14208002017193,renewable,Hydro,__NONE__,Wisconsin Public Service Corp,medium,lat_bin_5,lon_bin_7,0
4263,6.0,1.9459101490553132,99.0,44.0117,44.0117,-75.7967,192.645104756476,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,medium,lat_bin_4,lon_bin_8,1
4264,11.4,2.517696472610991,7.0,39.9928,39.9928,-74.6369,17.623875308276936,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
4265,1.2,0.7884573603642702,8.0,33.9142,33.9142,-118.0536,6.307658882914161,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,0
4266,334.5,5.815621956411737,14.270553064274964,44.3356,44.3356,-93.2906,82.99214173073626,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
4267,1845.0,7.520776415062797,42.44579945799478,35.311,35.311,-93.2351,319.22536748217243,other,Nuclear,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,1
4268,6.7,2.0412203288596382,51.05970149253767,30.0497,30.0497,-90.6839,104.22410067207271,fossil,Gas,__NONE__,__OTHER_OWNER__,medium,lat_bin_2,lon_bin_7,0
4269,4.8,1.7578579175523736,102.0,44.5153,44.5153,-89.585,179.3015075903421,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
4270,21.1,3.0955776085237074,51.0,42.4433,42.4433,-73.2058,157.87445803470908,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
4271,9.0,2.302585092994046,106.0,41.9573,41.9573,-73.3693,244.07401985736885,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
4272,59.2,4.097672352314776,92.5,47.8347,47.8347,-120.0133,379.0346925891168,renewable,Hydro,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_5,lon_bin_4,0
4273,1.2,0.7884573603642702,9.0,36.4767,36.4767,-80.6011,7.0961162432784315,renewable,Solar,__NONE__,Oppidum Renewables USA  LLC,tiny,lat_bin_3,lon_bin_7,1
4274,1082.2,6.987674902158011,32.73701718721122,27.6064,27.6064,-97.3117,228.75563337059128,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
4275,350.0,5.860786223465865,14.14285714285711,41.4487,41.4487,-72.8354,82.88826230330277,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
4276,1.5,0.9162907318741551,4.0,41.6956,41.6956,-71.7208,3.6651629274966204,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
4277,5.0,1.791759469228055,7.0,34.5439,34.5439,-79.3,12.542316284596385,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
4278,465.4,6.1450436350362825,48.490760636012055,40.4856,40.4856,-107.185,297.9778400043938,fossil,Coal,Oil,Public Service Co of Colorado,utility,lat_bin_4,lon_bin_5,0
4279,10.0,2.3978952727983707,3.0,45.6413,45.6413,-94.5993,7.193685818395112,renewable,Solar,__NONE__,Enel Green Power NA  Inc.,medium,lat_bin_5,lon_bin_6,0
4280,353.4,5.870426218730926,19.0,41.4409,41.4409,-87.7532,111.5380981558876,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,0
4281,10.1,2.4069451083182885,38.0,34.0114,34.0114,-118.4168,91.46391411609495,renewable,Hydro,__NONE__,Metropolitan Water District of S CA,medium,lat_bin_3,lon_bin_5,1
4282,4.0,1.6094379124341003,4.0,40.4188,40.4188,-104.8919,6.437751649736401,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
4283,3.5,1.5040773967762742,12.0,36.3275,36.3275,-119.2947,18.04892876131529,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_5,0
4284,1008.0,6.9167150203536085,7.0,31.4744,31.4744,-96.9571,48.41700514247526,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,1
4285,5.0,1.791759469228055,3.0,41.9559,41.9559,-70.7861,5.375278407684165,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
4286,4.2,1.6486586255873816,29.0,32.3133,32.3133,-90.1797,47.811100142034064,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_7,0
4287,1288.4,7.16193227287652,37.777708786091125,32.6017,32.6017,-87.7811,270.5613917504369,fossil,Gas,Oil,Alabama Power Co,utility,lat_bin_3,lon_bin_7,0
4288,86.4,4.470495282661489,53.0,38.4532,38.4532,-107.3375,236.93624998105895,renewable,Hydro,__NONE__,U S Bureau of Reclamation,xlarge,lat_bin_3,lon_bin_5,0
4289,734.0,6.5998704992128365,45.450953678474434,47.0659,47.0659,-101.2131,299.9704083436526,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_5,lon_bin_6,0
4290,1.4,0.8754687373538999,29.5,43.2361,43.2361,-70.8172,25.826327751940045,renewable,Hydro,__NONE__,Green Mountain Power Corp,tiny,lat_bin_4,lon_bin_8,0
4291,989.0,6.897704943128636,18.0,29.7806,29.7806,-97.9894,124.15868897631545,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
4292,1.1,0.7419373447293773,10.0,32.2894,32.2894,-111.0331,7.419373447293774,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
4293,6.0,1.9459101490553132,35.0,37.3361,37.3361,-121.8783,68.10685521693597,fossil,Gas,Oil,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_4,0
4294,932.9,6.8393693661156725,18.0,29.7731,29.7731,-94.9019,123.10864859008211,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
4295,3.0,1.3862943611198906,29.0,33.7708,33.7708,-84.3861,40.20253647247683,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_7,1
4296,8.4,2.2407096892759584,106.0,36.1631,36.1631,-118.7071,237.5152270632516,renewable,Hydro,__NONE__,Pacific Gas & Electric Co.,medium,lat_bin_3,lon_bin_5,1
4297,20.0,3.044522437723423,5.0,31.8103,31.8103,-82.575,15.222612188617115,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_2,lon_bin_7,1
4298,3.0,1.3862943611198906,7.0,36.5406,36.5406,-87.5444,9.704060527839234,other,Waste,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_7,0
4299,90.6,4.517431271680085,25.999999999999545,42.0859,42.0859,-78.4543,117.45321306368015,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,0
4300,29.9,3.4307561839036995,31.0,40.9764,40.9764,-121.2558,106.35344170101469,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_4,1
4301,357.6,5.8822075611710325,30.0,32.4031,32.4031,-97.7006,176.46622683513098,fossil,Gas,Oil,Luminant Generation Company LLC,utility,lat_bin_3,lon_bin_6,1
